y,np_variabel,tids_fe,bruksareal,innt_form,innt_enhet,spot_enhet,gradtall,vekting,utvalg,N,n_kommuner,b_egd,b_spot_enhet,b_np,b_innt_enhet,r2_within,r2_overall,r2_ols_dummyer,mean_y,avvik_egd,avvik_spot,avvik_np,avvik_innt,avvik_r2,r2_variant,avvik_koef_sum,avstand
log_kwh,post_okt2025,aar,med,lineaer,1000_kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018859220102736027,-0.00043615654432625864,0.09438713249142928,-0.0009313080706242655,0.9624365106992143,-0.05097680193402199,0.9974390304939847,15.633253985393724,0.007409468277051229,0.12768691134748272,0.148261952450478,1.3880450294267774,0.026489452537557946,r2_within,1.6714033615017894,1.6978928140393472
log_kwh,post_sep2025,aar,med,lineaer,1000_kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018953444404300815,-0.00043213632728188113,0.07015797787009763,-0.0009322432163891173,0.9615723385466197,-0.050922386357142635,0.9973801137487106,15.633253985393724,0.0024502945104834246,0.13572734543623777,0.14649661958518695,1.3884346734954656,0.025567767221224117,r2_within,1.6731089330273736,1.6986767002485978
log_kwh,post_okt2025,mnd,uten,lineaer,1000_kr,ore_per_kwh,base18,uvektet,alle,10047,197,0.0010842963568046433,-0.00023243106499581657,0.07083523530357083,0.0010241277463725169,0.9618546364086825,0.10562642840244052,0.9959317341353485,15.495846165775767,0.42931770694492455,0.5351378700083669,0.13825747805874897,0.5732801056781179,0.025868852824960036,r2_within,1.6759931606901581,1.7018620135151181
log_kwh,post_okt2025,mnd,med,lineaer,1000_kr,ore_per_kwh,base18,uvektet,alle,10047,197,0.001083890233071653,-0.00023173327416427497,0.07053164417369455,0.0010244220688535059,0.9618760138586174,0.07533677133595207,0.9959340140755997,15.495846165775767,0.4295314562780774,0.5365334516714501,0.1419508008066356,0.5731574713110392,0.025891653006204607,r2_within,1.6811731800672023,1.7070648330734068
log_kwh,post_sep2025,mnd,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0010856542135276085,-0.00024588512055039095,0.0714938363259811,0.0009234354330505979,0.9616062771132374,0.09127640178904584,0.9960387827886859,15.633253985393724,0.428603045511785,0.5082297588992181,0.13024530017054625,0.6152352362289175,0.025603964497906827,r2_within,1.6823133408104667,1.7079173053083736
log_kwh,post_sep2025,mnd,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0010736333805888715,-0.0002422024423808307,0.06835515665668668,0.0010323132660388253,0.9579785714586548,0.10116499474613172,0.9954035275479012,15.411857521941595,0.4349297996900677,0.5155951152383386,0.16842875113519853,0.5698694724838228,0.02173482450795099,r2_within,1.6888231385474275,1.7105579630553784
log_kwh,post_sep2025,mnd,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.001085562245426159,-0.0002454274285830755,0.07118642780779119,0.0009214373798768867,0.961637899010808,0.05082516046306995,0.996042045332547,15.633253985393724,0.4286514497757058,0.509145142833849,0.13398506316555722,0.6160677583846306,0.02563769092449658,r2_within,1.6878494141597427,1.7134871050842393
log_kwh,post_sep2025,mnd,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0010727595082667555,-0.00023974802023250932,0.06813518334463348,0.0010420766487867826,0.9580205673637181,0.061906477424619744,0.9954081212284928,15.411857521941595,0.43538973249118135,0.5205039595349814,0.1711048254910769,0.5658013963388405,0.021779615362327337,r2_within,1.69279991385608,1.7145795292184074
log_kwh,post_okt2025,aar,uten,lineaer,1000_kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018859387603056676,-0.00043612326780921346,0.09442210919572884,-0.0009757876947534919,0.9624099476558228,-0.00047421639222422485,0.9974372195029033,15.633253985393724,0.007400652470701271,0.12775346438157312,0.14868745980205408,1.4065782061472882,0.02646112164656867,r2_within,1.6904197828016168,1.7168809044481854
log_kwh,post_sep2025,aar,uten,lineaer,1000_kr,ore_per_kwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018953642276495033,-0.00043210246877656744,0.07019169135103291,-0.000976952800633096,0.9615454999479742,-0.0001629827412852336,0.997378283971073,15.633253985393724,0.0024398801844719587,0.13579506244686515,0.1460864799144414,1.4070636669304566,0.025539142435979347,r2_within,1.6913850894762352,1.7169242319122147
log_kwh,post_okt2025,ingen,med,lineaer,1000_kr,kr_per_mwh,base17,n_mp,alle,10047,197,0.0018648328224993426,-3.47610663222908e-05,0.0858839780215802,0.0007193590237747706,0.9591260441245203,0.05888854215847106,0.9973254177549256,15.495846165775767,0.01850904078981969,0.9304778673554185,0.04481725087080536,0.700267073427179,0.02295866480857541,r2_within,1.6940712324432226,1.7170298972517979
log_kwh,post_okt2025,ingen,med,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.0018837642266519516,-3.676885056547875e-05,0.09503148043954106,0.0008996017210593678,0.9410390187863116,0.13174331185844435,0.9937117142259302,15.495846165775767,0.008545143867393915,0.9264622988690425,0.1561007352742222,0.6251659495585967,0.0036678954632162835,r2_within,1.7162741275692555,1.7199420230324718
log_kwh,post_okt2025,ingen,uten,lineaer,1000_kr,kr_per_mwh,base17,n_mp,alle,10047,197,0.0018648699164199355,-3.470588463081701e-05,0.08667894003527483,0.000733441860120293,0.9590855871073457,0.11648680039070469,0.9973227704550128,15.495846165775767,0.018489517673718158,0.9305882307383659,0.05448832159701751,0.6943992249498779,0.02291551525954108,r2_within,1.6979652949589794,1.7208808102185205
log_kwh,post_sep2025,mnd,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.001104867119845231,-0.00023176917829454338,0.06955911196198333,0.0009936639536089096,0.9624694664750765,0.10076549170439242,0.9959973067747516,15.495846165775767,0.4184909895551416,0.5364616434109133,0.15378209291991074,0.5859733526629542,0.02652460161590922,r2_within,1.69470807854892,1.7212326801648292
log_kwh,post_okt2025,ingen,uten,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.0018838095099831447,-3.6791510929821374e-05,0.09517862902350449,0.0008997705790652882,0.9410324757519921,0.148042990955758,0.9937110164005415,15.495846165775767,0.008521310535187024,0.9264169781403572,0.15789086403290142,0.6250955920561299,0.0036609169709813628,r2_within,1.7179247447645754,1.7215856617355567
log_kwh_per_maler,post_okt2025,ingen,med,lineaer,1000_kr,kr_per_mwh,base17,uvektet,pa_entydig,6426,126,0.0018899322578097867,-3.5605341846056896e-05,0.0834169670350829,0.00054692207954987,0.9363089095119497,0.2549095714096673,0.9458091057893538,6.8791870903583,0.0052988116790596085,0.9287893163078862,0.014804951764998884,0.7721158001875541,0.0013770163055144167,r2_within,1.721008879939499,1.7223858962450134
log_kwh_per_maler,post_okt2025,ingen,uten,lineaer,1000_kr,kr_per_mwh,base17,uvektet,pa_entydig,6426,126,0.0018899634523735888,-3.563623295743862e-05,0.08345003321521136,0.0005455540387424302,0.9363079010254899,0.26712505670031317,0.9458082477292604,6.8791870903583,0.005282393487584829,0.9287275340851228,0.01520721673006521,0.7726858171906541,0.0013780919096737447,r2_within,1.721902961493427,1.7232810534031007
log_kwh,post_sep2025,mnd,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.0011044597055836194,-0.0002311539577540373,0.0692871330743117,0.000993854288873679,0.9624915985776273,0.0698546531719102,0.9959996671999474,15.495846165775767,0.4187054181138845,0.5376920844919254,0.1570908385120231,0.5858940463026336,0.026548206674090604,r2_within,1.6993823874204665,1.725930594094557
log_kwh_per_maler,post_okt2025,ingen,med,lineaer,10000_kr,kr_per_mwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0018919314310118264,-3.6869428284856245e-05,0.08758465568431976,0.004161966622616955,0.9389102108627113,0.2286699179506817,0.9481282008022057,6.899626471620341,0.004246615256933473,0.9262611434302875,0.06550676014987554,0.7341527594237314,0.0013974091965777786,r2_within,1.730167278260828,1.7315646874574058
log_kwh,post_sep2025,ingen,uten,lineaer,1000_kr,kr_per_mwh,base17,n_mp,alle,10047,197,0.0018762692991458516,-3.3557277977986784e-05,0.0760167702160775,0.0007443024930817591,0.9584994716422321,0.11776689055763234,0.9972844180620776,15.495846165775767,0.012489842554814942,0.9328854440440264,0.07522177352703766,0.6898739612159337,0.02229039210988925,r2_within,1.7104710213418126,1.7327614134517018
log_kwh_per_maler,post_okt2025,ingen,uten,lineaer,10000_kr,kr_per_mwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0018919580743808656,-3.687595557577592e-05,0.08763294463526623,0.00416529928118365,0.9389095210687987,0.2409433707515254,0.948127615093009,6.899626471620341,0.0042325924311233535,0.9262480888484482,0.06609421697404182,0.7355413671598543,0.0013966734948791266,r2_within,1.7321162654134676,1.7335129389083468
log_kwh,post_okt2025,ingen,med,lineaer,1000_kr,kr_per_mwh,base17,n_mp,pa_entydig,6426,126,0.0018618220919038818,-3.5893661815676335e-05,0.08552804996269388,0.0006661051273572996,0.9590111096328657,0.04835758613539809,0.9976709697849867,15.411857521941595,0.020093635840062202,0.9282126763686473,0.040487225823526554,0.7224561969344585,0.022836081093073533,r2_within,1.7112497349666946,1.734085816059768
log_kwh,post_sep2025,aar,med,lineaer,1000_kr,ore_per_kwh,base18,n_mp,alle,10047,197,0.0018645593948328747,-0.00039798402204060804,0.06584307344070672,-0.0007006791968944664,0.9596690699412701,-0.008826576111615081,0.997360950582052,15.495846165775767,0.018652950087960665,0.20403195591878392,0.19898937420064808,1.2919496653726945,0.023537830568760788,r2_within,1.7136239455800872,1.737161776148848
log_kwh,post_okt2025,ingen,uten,lineaer,1000_kr,kr_per_mwh,base17,n_mp,pa_entydig,6426,126,0.001861949077303904,-3.5929813722171446e-05,0.08603354633191067,0.0006706105423178671,0.9589655449522722,0.10951733626110138,0.9976683807537422,15.411857521941595,0.02002680141899786,0.9281403725556572,0.04663681668991086,0.7205789407008887,0.022787483950802222,r2_within,1.7153829313654545,1.7381704153162567
log_kwh_per_maler,post_okt2025,ingen,uten,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.0018858137440503737,-3.5065911564908223e-05,0.08385944359095845,0.0005240243812402891,0.9407928189168352,0.25925397778968706,0.9496870826982775,6.896974484878452,0.007466450499803321,0.9298681768701835,0.020187878235504372,0.7816565078165463,0.0034053102781945446,r2_within,1.7391790134220375,1.742584323700232
log_kwh_per_maler,post_okt2025,ingen,med,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.0018858449908387908,-3.508154786178412e-05,0.08396098030541413,0.0005241408980742857,0.9407959920922315,0.282693173221062,0.9496897791906349,6.896974484878452,0.007450004821689046,0.9298369042764317,0.021423118070731554,0.7816079591357142,0.0034086946376189597,r2_within,1.7403179863045666,1.7437266809421856
log_kwh,post_sep2025,ingen,uten,lineaer,1000_kr,kr_per_mwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018819652466898367,-3.4520865152476035e-05,0.0769037757799307,0.0006830594430791164,0.9599189692575106,0.11197358124033474,0.9972673918368115,15.633253985393724,0.009491975426401721,0.9309582696950479,0.06443095158235157,0.7153918987170348,0.023804361409461013,r2_within,1.7202730954208358,1.7440774568302968
log_kwh,post_sep2025,ingen,med,lineaer,1000_kr,kr_per_mwh,base17,n_mp,alle,10047,197,0.0018761231396151358,-3.36227338858304e-05,0.07522123534731842,0.0007290390504196377,0.9585476655998865,0.05486807646192304,0.9972875716277333,15.495846165775767,0.012566768623612735,0.9327545322283393,0.08489981329296319,0.6962337289918177,0.022341793515237286,r2_within,1.7264548431367328,1.74879663665197
log_kwh,post_okt2025,ingen,med,lineaer,1000_kr,kr_per_mwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018702300305486667,-3.574070325793348e-05,0.0867251292684793,0.0006559979838903802,0.9605723261959005,0.037079722738125875,0.9973119358136066,15.633253985393724,0.01566840497438592,0.928518593484133,0.05505023440972398,0.7266675067123416,0.024501201147504807,r2_within,1.7259047395805847,1.7504059407280894
log_kwh,post_sep2025,aar,uten,lineaer,1000_kr,ore_per_kwh,base18,n_mp,alle,10047,197,0.0018645615671150767,-0.00039776336374562393,0.0658419455313194,-0.0007362264560622591,0.9596561274799955,0.022723770586655756,0.9973601036937,15.495846165775767,0.018651806781538563,0.20447327250875216,0.19900309572604127,1.3067610233592746,0.023524026749141985,r2_within,1.7288891983756067,1.7524132251247486
log_kwh_per_maler,andel_husholdning,ingen,med,lineaer,10000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.001890721805113893,-0.00037565600516387327,0.14722140621367819,0.004095706343329943,0.9389975203605556,0.22706179566353235,0.9482023359531728,6.899626471620341,0.004883260466372089,0.24868798967225347,0.7910146741323382,0.7065443097208096,0.0014905293947905572,r2_within,1.7511302339917734,1.752620763386564
log_kwh_per_maler,andel_husholdning,ingen,uten,lineaer,10000_kr,ore_per_kwh,base17,uvektet,egd_kommunestasjon,7869,170,0.0018907486007051519,-0.00037572419677628203,0.14730187881944823,0.004099116446730625,0.9389968095702939,0.23953288625646796,0.9482017324158182,6.899626471620341,0.004869157523604266,0.24855160644743596,0.7919936596039931,0.7079651861377604,0.0014897712993748578,r2_within,1.7533796097127938,1.7548693810121687
log_kwh,post_okt2025,ingen,uten,lineaer,1000_kr,kr_per_mwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018703173721903847,-3.570151810923646e-05,0.08766631035558406,0.0006722024917640982,0.9605168821936507,0.11069196117687308,0.9973081558027052,15.633253985393724,0.015622435689271229,0.9285969637815271,0.06650012598034141,0.7199156284316257,0.024442067186060935,r2_within,1.7306351538827656,1.7550772210688266
log_kwh_per_maler,post_sep2025,aar,med,lineaer,1000_kr,ore_per_kwh,base17,n_mp,pa_entydig,6426,126,0.0018869047073776259,-0.0004236215836656439,0.065009327275457,-0.0008775168292402702,0.9601734163423131,-0.00791540828395032,0.9640145473888505,6.8791870903583,0.006892259274933741,0.15275683266871218,0.20913227158811434,1.365632012183446,0.02407574268591418,r2_within,1.7344133757152063,1.7584891184011204
log_kwh,post_sep2025,mnd,uten,lineaer,1000_kr,ore_per_kwh,base18,uvektet,alle,10047,197,0.001082199817651797,-0.000221985436229132,0.06839450738425756,0.0010106037929707207,0.9620109409908281,0.10441687351266837,0.9959484042765181,15.495846165775767,0.43042114860431735,0.5560291275417361,0.16795003182168408,0.5789150862621997,0.026035559930490698,r2_within,1.733315394229937,1.7593509541604277
log_kwh_per_maler,post_sep2025,aar,uten,lineaer,10000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,0.0019065552002257358,-0.00041969308785087686,0.06028144039504846,-0.0007812984003985419,0.9411235245475056,0.16284266008152581,0.9499681088296138,6.896974484878452,0.003450105381966228,0.16061382429824628,0.26664914361254916,1.325541000166059,0.003758025327970986,r2_within,1.7562540734588206,1.7600120987867915
log_kwh_per_maler,andel_privat,ingen,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.001886668575745432,-0.0003689529373935223,0.14033955252056282,0.0005149778228503748,0.9369390891781757,0.2483418006389918,0.9463452875278744,6.8791870903583,0.007016539081351578,0.2620941252129554,0.7072938262842193,0.7854259071456772,0.0007048963543347802,r2_within,1.7618303977242036,1.7625352940785384
log_kwh,post_sep2025,ingen,med,lineaer,1000_kr,kr_per_mwh,base17,n_mp,egd_kommunestasjon,7869,170,0.0018817388979277276,-3.4573120242811445e-05,0.07597648201307501,0.0006653631186709267,0.9599853200549464,0.03137129210595291,0.9972719154413033,15.633253985393724,0.009611106353827576,0.9308537595143771,0.07571189765115553,0.7227653672204472,0.02387512804495139,r2_within,1.7389421307398072,1.7628172587847586
log_kwh_per_maler,andel_privat,ingen,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,pa_entydig,6426,126,0.0018867033673793613,-0.0003692800062654097,0.1403885489598973,0.0005135291226040983,0.9369379187176801,0.26155882700833066,0.9463442916538768,6.8791870903583,0.006998227695072998,0.2614399874691807,0.7078898900230817,0.7860295322482923,0.000706144712371935,r2_within,1.7623576374356276,1.7630637821479995
log_kwh,post_sep2025,mnd,med,lineaer,1000_kr,ore_per_kwh,base18,uvektet,alle,10047,197,0.001081795264188904,-0.00022137202233419705,0.06812256035591226,0.0010107884912913807,0.9620331378228504,0.07352176170485492,0.9959507716052186,15.495846165775767,0.4306340714795242,0.5572559553316059,0.1712583898307511,0.5788381286285913,0.026059234026077637,r2_within,1.7379865452704726,1.7640457792965503
log_kwh_per_maler,post_sep2025,aar,uten,lineaer,1000_kr,ore_per_kwh,base17,n_mp,pa_entydig,6426,126,0.0018869070784158942,-0.0004236028636224374,0.0650089759730847,-0.0008909429687895574,0.9601724069410464,0.014472477577981757,0.964013635340713,6.8791870903583,0.006891011360055697,0.15279427275512517,0.20913654533960208,1.371226236995649,0.0240746661060649,r2_within,1.7400480664504319,1.7641227325564968
log_kwh,post_sep2025,ingen,uten,lineaer,1000_kr,kr_per_mwh,base17,n_mp,pa_entydig,6426,126,0.0018730660025592302,-3.4807020867377766e-05,0.07553690695688042,0.0006808254420797501,0.9584003668061186,0.11071469970373404,0.9976362667597437,15.411857521941595,0.014175788126720932,0.9303859582652444,0.08105952607201426,0.7163227324667708,0.02218469155942687,r2_within,1.7419440049307502,1.764128696490177
log_kwh_per_maler,andel_privat,ingen,uten,lineaer,1000_kr,ore_per_kwh,base17,n_mp,alle,10047,197,0.0018664058773944234,-0.00034435480604111477,0.12872375556352436,0.000366543795498492,0.9593804397494036,0.2195112825787109,0.9636272623667261,6.896974484878452,0.017681117160829783,0.3112903879177705,0.5659824277801018,0.8472734185422949,0.023229991200302454,r2_within,1.742227351400997,1.7654573426012994
log_kwh,post_sep2025,ingen,uten,lineaer,1000_kr,kr_per_mwh,base18,n_mp,alle,10047,197,0.0018531023663085082,-3.1595646076693655e-05,0.07304093495051885,0.0007901622390349087,0.9582320415597968,0.12600087692830653,0.9972669188077244,15.495846165775767,0.024682965100785166,0.9368087078466127,0.11142414902045195,0.6707657337354547,0.02200516377964677,r2_within,1.7436815557033045,1.7656867194829513
